wavelength,intensity
200.0,47.916210762972646
200.30015007503752,49.71866586386835
200.60030015007504,39.31901952165773
200.90045022511256,58.201354042024946
201.20060030015009,41.03282207402569
201.5007503751876,45.79126317171898
201.8009004502251,52.51440708579021
202.10105052526262,43.77355956696384
202.40120060030014,44.71023890568831
202.70135067533766,45.45496192536575
203.0015007503752,52.757270222732124
203.3016508254127,61.46104006407479
203.60180090045023,50.20769696499202
203.90195097548775,44.41037277443242
204.20210105052527,52.69529160290394
204.5022511255628,47.01920150096767
204.8024012006003,49.90434751739424
205.1025512756378,55.875006097501455
205.40270135067533,46.26064525353069
205.70285142571285,50.045126254866624
206.00300150075037,45.60946053379829
206.3031515757879,49.21782914807688
206.60330165082541,51.28285226000648
206.90345172586294,45.05610475615189
207.20360180090046,48.30589016985402
207.50375187593798,48.819079845736994
207.8039019509755,46.8117249375785
208.104052026013,44.06193856807358
208.40420210105052,42.89391386347937
208.70435217608804,49.232524021615255
209.00450225112556,48.65471519891993
209.30465232616308,61.15683394443302
209.6048024012006,37.82616211739478
209.90495247623812,50.563632524083246
210.20510255127564,51.85222268331617
210.50525262631317,56.79816931336298
210.8054027013507,52.50928603390657
211.1055527763882,45.77893148085069
211.4057028514257,50.00004880735798
211.70585292646322,52.71176286074515
212.00600300150074,48.432459015032954
212.30615307653827,53.85505869034706
212.6063031515758,40.65954672718118
212.9064532266133,58.655923329902336
213.20660330165083,57.33839005286706
213.50675337668835,48.321613307380765
213.80690345172587,53.05670389786859
214.1070535267634,50.23985295934094
214.40720360180092,45.854323554926104
214.7073536768384,50.438551092041656
215.00750375187593,55.001829432753475
215.30765382691345,48.09453741242325
215.60780390195097,48.121652884605034
215.9079539769885,49.6276461855301
216.20810405202602,52.167481650382854
216.50825412706354,56.39189615135934
216.80840420210106,46.82660347410319
217.10855427713858,52.54198121341716
217.40870435217607,51.08058003131841
217.70885442721362,40.70693806938252
218.00900450225112,47.903417589236554
218.30915457728864,49.33835550781628
218.60930465232616,49.80214880153197
218.90945472736368,51.630017166934906
219.2096048024012,39.79838475635643
219.50975487743872,50.231277615708485
219.80990495247624,46.61162211335979
220.11005502751377,42.80280486630691
220.4102051025513,52.62148215005174
220.71035517758878,53.676397880326014
221.01050525262633,46.73374866103982
221.31065532766382,54.2122814078567
221.61080540270135,48.092417591174566
221.91095547773887,50.33244504573072
222.2111055527764,44.50630526501972
222.5112556278139,57.92243528197838
222.81140570285143,36.70275271808256
223.11155577788895,49.54273688554671
223.41170585292647,53.47559802523496
223.711855927964,39.83266726938693
224.0120060030015,49.0526536764381
224.312156078039,49.61390667323521
224.61230615307653,54.12351502718491
224.91245622811405,56.24106460298517
225.21260630315157,47.980538653310305
225.5127563781891,43.07740666732067
225.81290645322662,56.83617711963562
226.11305652826414,56.089428165281454
226.41320660330166,47.6899732592331
226.71335667833918,51.75444247043873
227.0135067533767,51.909331170633486
227.3136568284142,52.83137720721228
227.61380690345172,51.02103989457056
227.91395697848924,57.03348120830685
228.21410705352676,41.31020247807716
228.51425712856428,55.204119766953646
228.8144072036018,51.902359851075005
229.11455727863932,48.914323656275606
229.41470735367685,55.86765749247477
229.71485742871437,38.281984045000186
230.0150075037519,55.807607453703866
230.3151575787894,51.93039023801797
230.6153076538269,44.33433363161509
230.91545772886442,52.16546277328345
231.21560780390195,48.47956780599342
231.51575787893947,62.92647434032275
231.815907953977,59.17666361432413
232.1160580290145,52.203449362075546
232.41620810405203,46.40373079286661
232.71635817908955,47.082927027104965
233.01650825412707,48.37475185809107
233.31665832916457,47.19882746881102
233.61680840420212,45.48876965964749
233.9169584792396,47.04513862265277
234.21710855427713,48.61910253874631
234.51725862931465,47.41558053133706
234.81740870435218,46.50705025031806
235.1175587793897,45.355540377380905
235.41770885442722,62.7521911793983
235.71785892946474,42.63413376100057
236.01800900450226,44.89292634738967
236.31815907953978,52.16197850489803
236.61830915457728,48.38209964961738
236.91845922961483,52.1191235393294
237.21860930465232,53.99589997517508
237.51875937968984,56.3130683166241
237.81890945472736,53.7598242460744
238.11905952976488,45.031195084407045
238.4192096048024,55.54571640680824
238.71935967983993,41.17541135862122
239.01950975487745,49.427893514849394
239.31965982991497,47.50912903039121
239.6198099049525,44.69600481834784
239.91995997998998,52.9583326036384
240.22011005502753,49.08371713110209
240.52026013006503,55.099273646846186
240.82041020510255,42.58767261088664
241.12056028014007,54.2315594592104
241.4207103551776,52.489700741834106
241.7208604302151,50.63252087653253
242.02101050525263,42.90594724425733
242.32116058029015,48.74112940815088
242.62131065532768,42.26662694367792
242.9214607303652,39.58674032127526
