wavelength,intensity
200.0,58.943142367151594
200.30015007503752,52.182549252559944
200.60030015007504,50.482487340360045
200.90045022511256,40.68253648317754
201.20060030015009,48.613058987428005
201.5007503751876,48.22620510365507
201.8009004502251,49.586292592587704
202.10105052526262,46.86499661588076
202.40120060030014,49.78090915512036
202.70135067533766,47.61390984820249
203.0015007503752,43.43067623318659
203.3016508254127,54.42311190249792
203.60180090045023,54.40659021103765
203.90195097548775,58.54786531826474
204.20210105052527,50.250168210884304
204.5022511255628,47.97661292699554
204.8024012006003,47.273200261902346
205.1025512756378,42.26761342208516
205.40270135067533,54.9118371712908
205.70285142571285,44.49466184944262
206.00300150075037,44.07476736489914
206.3031515757879,48.971750502887296
206.60330165082541,57.43074177537295
206.90345172586294,51.18358133613456
207.20360180090046,44.88107430036766
207.50375187593798,46.43503399943975
207.8039019509755,53.126224830814145
208.104052026013,49.19743318406538
208.40420210105052,46.15581824840385
208.70435217608804,48.8498463886103
209.00450225112556,53.72528133202685
209.30465232616308,59.88055391563151
209.6048024012006,43.77938335522032
209.90495247623812,46.867915444058156
210.20510255127564,45.98116952711712
210.50525262631317,37.90458413410665
210.8054027013507,45.381039891521056
211.1055527763882,44.880621195785814
211.4057028514257,55.61988979478734
211.70585292646322,49.340428835995496
212.00600300150074,41.88357277082376
212.30615307653827,53.23337726135086
212.6063031515758,48.21864620276627
212.9064532266133,41.284294815232705
213.20660330165083,47.016751791579004
213.50675337668835,47.057028101558785
213.80690345172587,45.630588511188506
214.1070535267634,50.14856907680508
214.40720360180092,38.75871116211697
214.7073536768384,48.66119067576972
215.00750375187593,55.06591720943247
215.30765382691345,54.263989204770745
215.60780390195097,55.54093749967496
215.9079539769885,55.596953276594455
216.20810405202602,57.4377156599627
216.50825412706354,44.40849657799818
216.80840420210106,54.22916703528591
217.10855427713858,40.69555235528943
217.40870435217607,46.98557447996391
217.70885442721362,40.42763978297093
218.00900450225112,55.24073756123128
218.30915457728864,56.668689097212436
218.60930465232616,49.01292660420875
218.90945472736368,58.87322515702967
219.2096048024012,46.626362448441434
219.50975487743872,50.75308432682511
219.80990495247624,50.76472851381241
220.11005502751377,44.679023630317374
220.4102051025513,52.189733056400414
220.71035517758878,59.69489230200247
221.01050525262633,44.875345626959565
221.31065532766382,54.49669222920407
221.61080540270135,49.22746574050356
221.91095547773887,58.84813651646871
222.2111055527764,52.41894173800265
222.5112556278139,53.38108199931531
222.81140570285143,53.21581640297859
223.11155577788895,51.24543353362917
223.41170585292647,43.021182486796626
223.711855927964,56.95831453872404
224.0120060030015,43.146654937239916
224.312156078039,51.192815962029506
224.61230615307653,53.07038543877047
224.91245622811405,45.81043863648853
225.21260630315157,50.72531607051764
225.5127563781891,55.83941143150821
225.81290645322662,49.87947764964385
226.11305652826414,45.55671291073526
226.41320660330166,35.42131124103644
226.71335667833918,45.14079748713695
227.0135067533767,47.044606307570625
227.3136568284142,47.417913161057626
227.61380690345172,45.20001909886392
227.91395697848924,51.886476170566
228.21410705352676,47.126457897536476
228.51425712856428,49.452728330596955
228.8144072036018,53.39535799912753
229.11455727863932,45.72281415670059
229.41470735367685,48.498969627402246
229.71485742871437,60.790746710284594
230.0150075037519,54.3714286130526
230.3151575787894,43.532316840391076
230.6153076538269,49.60129530907214
230.91545772886442,52.82242759147299
231.21560780390195,56.16735522226578
231.51575787893947,50.74493197340495
231.815907953977,47.34708927822448
232.1160580290145,46.34736678153335
232.41620810405203,53.22530992491954
232.71635817908955,51.565301870120535
233.01650825412707,47.41676037600925
233.31665832916457,49.054641667821436
233.61680840420212,47.91900992434926
233.9169584792396,53.62328829119725
234.21710855427713,46.55019661343067
234.51725862931465,52.43207237634307
234.81740870435218,54.25759475242354
235.1175587793897,52.43124663054156
235.41770885442722,45.82880074664108
235.71785892946474,56.72496228311119
236.01800900450226,46.60893660329424
236.31815907953978,52.13217537220038
236.61830915457728,46.23332603201264
236.91845922961483,41.27944874679453
237.21860930465232,51.1287513312291
237.51875937968984,51.435175823474125
237.81890945472736,49.612795197200306
238.11905952976488,51.38034248621422
238.4192096048024,46.75794555846759
238.71935967983993,46.31267581270621
239.01950975487745,49.15954950689043
239.31965982991497,59.54638404633283
239.6198099049525,54.07407270625663
239.91995997998998,47.40004122951218
240.22011005502753,52.793566024237116
240.52026013006503,47.60817669778395
240.82041020510255,47.713696064308465
241.12056028014007,54.29642004132338
241.4207103551776,47.373676774221835
241.7208604302151,41.62182682907702
242.02101050525263,45.46752649712836
242.32116058029015,50.44207603101003
242.62131065532768,50.640039105580506
242.9214607303652,56.2080825907927
243.2216108054027,46.419871012412905
243.52176088044024,53.65732867910053
243.82191095547773,52.129833749248924
244.12206103051525,49.254931138922494
244.42221110555278,54.17921951090987
244.7223611805903,52.46059451456898
245.02251125562782,45.68845756531563
245.32266133066534,55.35841964891397
245.62281140570286,43.895490400519336
245.92296148074038,50.298077165451645
246.2231115557779,50.01222080994618
246.5232616308154,52.123178604299284
246.82341170585295,46.37283259800744
247.12356178089044,49.82528307223955
247.42371185592796,49.296899864920555
247.72386193096548,54.98544183596129
248.024012006003,46.02042712572547
248.32416208104053,50.363988746512355
248.62431215607805,48.73613077336151
248.92446223111557,46.03223036108028
249.22461230615306,118.61877674141104
249.5247623811906,494.1986612701163
249.8249124562281,1357.433597590203
250.12506253126563,1486.296468745287
250.42521260630315,615.6095087068674
250.72536268134067,135.67996659333681
251.0255127563782,58.837059327763555
251.3256628314157,46.84752655451035
251.62581290645323,47.846203319703186
251.92596298149076,47.298650431549255
252.22611305652828,49.35319495296773
252.52626313156577,41.88769414765254
252.82641320660332,43.82181687946939
253.1265632816408,49.29606778907688
253.42671335667833,55.194760586772276
253.72686343171586,53.158720887145435
254.02701350675338,58.64708714605148
254.3271635817909,53.47026136034712
254.62731365682842,47.44435503723543
254.92746373186594,49.3857829719348
255.22761380690346,39.84803223110851
255.52776388194098,45.196124448930334
255.82791395697848,44.89820360598007
256.128064032016,51.35296712485332
256.4282141070535,53.23914898704929
256.72836418209107,47.19813290557919
257.02851425712856,47.05749190160286
257.3286643321661,42.26722088594461
257.6288144072036,49.361189710570706
257.9289644822411,51.24084013573412
258.22911455727865,52.22890479326571
258.52926463231614,46.08645478276268
258.8294147073537,59.94244839905276
259.1295647823912,55.97529167985638
259.42971485742873,49.523812006496875
259.7298649324662,47.3640611033302
260.0300150075038,48.392076534539086
260.33016508254127,50.75565185826496
260.6303151575788,49.90686142221521
260.9304652326163,52.41764393704153
261.2306153076538,53.84482578845843
261.53076538269136,56.831214217794596
261.83091545772885,55.73632396556305
262.1310655327664,49.448854222990384
262.4312156078039,51.94125207142447
262.73136568284144,48.06436409411019
263.03151575787894,47.06389843835844
263.3316658329165,59.55413425678183
263.631815907954,47.7007692489095
263.9319659829915,59.95368906161123
264.232116058029,48.25482303508735
264.5322661330665,51.26412545610775
264.83241620810406,55.447047740931495
265.13256628314156,50.11961010904457
265.4327163581791,51.96562640629033
265.7328664332166,48.79307600095322
266.03301650825415,47.62237571093376
266.33316658329164,49.17111488434281
266.63331665832914,46.75141289626488
266.9334667333667,58.15691476979297
267.23361680840424,49.16150698616768
267.53376688344173,58.613345989233494
267.8339169584792,36.57445661100187
268.13406703351677,50.09210397357326
268.43421710855426,52.80975836211043
268.7343671835918,48.53089381081195
269.0345172586293,55.473265395993764
269.33466733366686,53.19846177601557
269.63481740870435,48.62699939839049
269.93496748374184,52.175046290858724
270.2351175587794,64.05939187502936
270.53526763381694,51.25997563341613
270.83541770885444,51.49751165603482
271.13556778389193,47.800043443860176
